time_s,decimated_V,nn_kalman_V,fixed_kalman_V
1.45760000,2.21679688,2.22676059,2.21680273
1.45800000,2.21679688,2.22370250,2.21679688
1.45840000,2.21679688,2.22189515,2.21679688
1.45880000,2.21679688,2.22073890,2.21679688
1.45920000,2.21679688,2.21995568,2.21679688
1.45960000,2.19726562,2.21594865,2.19727733
1.46000000,2.19726562,2.21296004,2.19726563
1.46040000,2.19726562,2.21063124,2.19726563
1.46080000,2.19726562,2.20872995,2.19726563
1.46120000,2.19726562,2.20716434,2.19726562
1.46160000,2.18261719,2.20394108,2.18262597
1.46200000,2.17773438,2.20059986,2.17773731
1.46240000,2.17773438,2.19773516,2.17773438
1.46280000,2.17773438,2.19460401,2.17773438
1.46320000,2.17773438,2.19178545,2.17773438
1.46360000,2.17285156,2.18862185,2.17285449
1.46400000,2.15820312,2.18360677,2.15821191
1.46440000,2.15820312,2.17929702,2.15820313
1.46480000,2.15820312,2.16664686,2.15820313
1.46520000,2.15820312,2.16087133,2.15820313
1.46560000,2.15820312,2.15925611,2.15820312
1.46600000,2.13867188,2.14869063,2.13868358
1.46640000,2.13867188,2.14436620,2.13867188
1.46680000,2.13867188,2.14229136,2.13867188
1.46720000,2.13867188,2.14086929,2.13867188
1.46760000,2.13867188,2.14008585,2.13867188
1.46800000,2.12890625,2.13662424,2.12891210
1.46840000,2.11914062,2.13197971,2.11914648
1.46880000,2.11914062,2.12903853,2.11914063
1.46920000,2.11914062,2.12701341,2.11914063
1.46960000,2.11914062,2.12556537,2.11914063
1.47000000,2.11425781,2.12368214,2.11426074
1.47040000,2.09960938,2.12000300,2.09961816
1.47080000,2.09960938,2.11709335,2.09960938
1.47120000,2.09960938,2.11471159,2.09960938
1.47160000,2.09960938,2.11268464,2.09960938
1.47200000,2.09960938,2.11096235,2.09960938
1.47240000,2.08496094,2.10760921,2.08496972
1.47280000,2.08007812,2.10410403,2.08008106
1.47320000,2.08007812,2.10100976,2.08007813
1.47360000,2.08007812,2.09581086,2.08007813
1.47400000,2.08007812,2.09151457,2.08007813
1.47440000,2.07031250,2.08596894,2.07031835
1.47480000,2.06054688,2.07972248,2.06055273
1.47520000,2.06054688,2.07523573,2.06054688
1.47560000,2.06054688,2.06519692,2.06054688
1.47600000,2.06054688,2.06195238,2.06054688
1.47640000,2.06054688,2.06109712,2.06054688
1.47680000,2.04101562,2.05079844,2.04102733
1.47720000,2.04101562,2.04662145,2.04101563
1.47760000,2.04101562,2.04461831,2.04101563
1.47800000,2.04101562,2.04351827,2.04101563
1.47840000,2.04101562,2.04285744,2.04101562
1.47880000,2.02636719,2.03906350,2.02637597
1.47920000,2.02148438,2.03551347,2.02148731
1.47960000,2.02148438,2.03299259,2.02148438
1.48000000,2.02148438,2.03105414,2.02148438
1.48040000,2.02148438,2.02954846,2.02148438
1.48080000,2.01660156,2.02764495,2.01660449
1.48120000,2.00195312,2.02408270,2.00196191
1.48160000,2.00195312,2.02115089,2.00195313
1.48200000,2.00195312,2.01863585,2.00195313
1.48240000,2.00195312,2.01644870,2.00195313
1.48280000,2.00195312,2.01456120,2.00195312
1.48320000,1.98242188,2.01042157,1.98243358
1.48360000,1.98242188,2.00675434,1.98242188
1.48400000,1.98242188,2.00332995,1.98242188
1.48440000,1.98242188,1.99150280,1.98242188
1.48480000,1.98242188,1.98647429,1.98242188
1.48520000,1.97265625,1.97982604,1.97266210
1.48560000,1.96289062,1.97282397,1.96289648
1.48600000,1.96289062,1.96930847,1.96289063
1.48640000,1.96289062,1.96403576,1.96289063
1.48680000,1.96289062,1.96317545,1.96289063
1.48720000,1.95800781,1.95981066,1.95801074
1.48760000,1.94335938,1.95077212,1.94336816
1.48800000,1.94335938,1.94738779,1.94335938
1.48840000,1.94335938,1.94586159,1.94335938
1.48880000,1.94335938,1.94506644,1.94335938
1.48920000,1.94335938,1.94460775,1.94335938
1.48960000,1.95800781,1.94768839,1.95799903
1.49000000,1.96289062,1.95072699,1.96288769
1.49040000,1.96289062,1.95287805,1.96289062
1.49080000,1.96289062,1.95460639,1.96289062
1.49120000,1.96289062,1.95595677,1.96289062
1.49160000,1.97265625,1.95853010,1.97265040
1.49200000,1.98242188,1.96239473,1.98241602
1.49240000,1.98242188,1.96604845,1.98242187
1.49280000,1.98242188,1.96922889,1.98242187
1.49320000,1.98242188,1.97184497,1.98242187
1.49360000,1.98242188,1.97410478,1.98242188
1.49400000,2.00195312,1.98073483,2.00194142
1.49440000,2.00195312,1.98628023,2.00195312
1.49480000,2.00195312,1.99022084,2.00195312
1.49520000,2.00195312,1.99297701,2.00195312
1.49560000,2.00195312,1.99492508,2.00195312
1.49600000,2.01171875,1.99837603,2.01171290
1.49640000,2.02148438,2.00322275,2.02147852
1.49680000,2.02148438,2.00720683,2.02148437
1.49720000,2.02148438,2.01036192,2.02148437
1.49760000,2.02148438,2.01270674,2.02148437
1.49800000,2.02148438,2.01449624,2.02148438
1.49840000,2.04101562,2.02034659,2.04100392
1.49880000,2.04101562,2.02538780,2.04101562
1.49920000,2.04101562,2.02909536,2.04101562
1.49960000,2.04101562,2.03174546,2.04101562
1.50000000,2.04101562,2.03367321,2.04101562
1.50040000,2.05078125,2.03723810,2.05077540
1.50080000,2.06054688,2.04251319,2.06054102
1.50120000,2.06054688,2.04686205,2.06054687
1.50160000,2.06054688,2.05011027,2.06054687
1.50200000,2.06054688,2.05243081,2.06054687
1.50240000,2.06542969,2.05518542,2.06542676
1.50280000,2.08007812,2.06075076,2.08006934
1.50320000,2.08007812,2.06543070,2.08007812
1.50360000,2.08007812,2.06886059,2.08007812
1.50400000,2.08007812,2.07132186,2.08007812
1.50440000,2.08007812,2.07312356,2.08007812
1.50480000,2.09472656,2.07765812,2.09471778
1.50520000,2.09960938,2.08269033,2.09960644
1.50560000,2.09960938,2.08657583,2.09960937
1.50600000,2.09960938,2.08944446,2.09960937
1.50640000,2.09960938,2.09154700,2.09960937
1.50680000,2.10449219,2.09420292,2.10448926
1.50720000,2.11914062,2.09979378,2.11913184
1.50760000,2.11914062,2.10450316,2.11914062
1.50800000,2.11914062,2.10793865,2.11914062
1.50840000,2.11914062,2.11038982,2.11914062
1.50880000,2.11914062,2.11219543,2.11914062
1.50920000,2.13378906,2.11681864,2.13378028
1.50960000,2.13867188,2.12193122,2.13866894
1.51000000,2.13867188,2.12584288,2.13867187
1.51040000,2.13867188,2.12870648,2.13867187
1.51080000,2.13867188,2.13079058,2.13867187
1.51120000,2.14355469,2.13342913,2.14355176
1.51160000,2.15820312,2.13901128,2.15819434
1.51200000,2.15820312,2.14369387,2.15820312
1.51240000,2.15820312,2.14710258,2.15820312
1.51280000,2.15820312,2.14953169,2.15820312
1.51320000,2.15820312,2.15132285,2.15820312
1.51360000,2.17285156,2.15596395,2.17284278
1.51400000,2.17773438,2.16110820,2.17773144
1.51440000,2.17773438,2.16503589,2.17773437
1.51480000,2.17773438,2.16789398,2.17773437
1.51520000,2.17773438,2.16996579,2.17773437
1.51560000,2.18750000,2.17361758,2.18749415
1.51600000,2.19726562,2.17897013,2.19725977
1.51640000,2.19726562,2.18344279,2.19726562
1.51680000,2.19726562,2.18669367,2.19726562
1.51720000,2.19726562,2.18900925,2.19726562
1.51760000,2.19726562,2.19071765,2.19726562
1.51800000,2.21679688,2.19636053,2.21678517
1.51840000,2.21679688,2.20116129,2.21679687
1.51880000,2.21679688,2.20472633,2.21679687
1.51920000,2.21679688,2.20731993,2.21679687
1.51960000,2.21679688,2.20923706,2.21679688
1.52000000,2.22656250,2.21282778,2.22655665
1.52040000,2.23632812,2.21822590,2.23632227
1.52080000,2.23632812,2.22269150,2.23632812
1.52120000,2.23632812,2.22598386,2.23632812
1.52160000,2.23632812,2.22831467,2.23632812
1.52200000,2.23632812,2.23002942,2.23632812
1.52240000,2.25585938,2.23584419,2.25584767
1.52280000,2.25585938,2.24070451,2.25585937
1.52320000,2.25585938,2.24425494,2.25585937
1.52360000,2.25585938,2.24680005,2.25585937
1.52400000,2.25585938,2.24866251,2.25585938
1.52440000,2.26562500,2.25223520,2.26561915
1.52480000,2.27539062,2.25764043,2.27538477
1.52520000,2.27539062,2.26207669,2.27539062
1.52560000,2.27539062,2.26531084,2.27539062
1.52600000,2.27539062,2.26758969,2.27539062
1.52640000,2.28027344,2.27032264,2.28027051
1.52680000,2.29492188,2.27593008,2.29491309
1.52720000,2.29492188,2.28060182,2.29492187
1.52760000,2.29492188,2.28399848,2.29492187
1.52800000,2.29492188,2.28641705,2.29492187
1.52840000,2.29492188,2.28818102,2.29492188
1.52880000,2.30957031,2.29274406,2.30956153
1.52920000,2.31445312,2.29782300,2.31445019
1.52960000,2.31445312,2.30172417,2.31445312
1.53000000,2.31445312,2.30457033,2.31445312
1.53040000,2.31445312,2.30664079,2.31445312
1.53080000,2.31933594,2.30928834,2.31933301
1.53120000,2.33398438,2.31492989,2.33397559
1.53160000,2.33398438,2.31964362,2.33398437
1.53200000,2.33398438,2.32305131,2.33398437
1.53240000,2.33398438,2.32546517,2.33398437
1.53280000,2.33398438,2.32723827,2.33398438
1.53320000,2.34863281,2.33188695,2.34862403
1.53360000,2.35351562,2.33703246,2.35351269
1.53400000,2.35351562,2.34094989,2.35351562
1.53440000,2.35351562,2.34378947,2.35351562
1.53480000,2.35351562,2.34584375,2.35351562
1.53520000,2.35351562,2.34745150,2.35351562
1.53560000,2.35351562,2.34884952,2.35351562
1.53600000,2.35351562,2.35004106,2.35351562
1.53640000,2.35351562,2.35090201,2.35351562
1.53680000,2.35351562,2.35151087,2.35351562
1.53720000,2.35351562,2.35197085,2.35351562
1.53760000,2.35351562,2.35235005,2.35351562
1.53800000,2.35351562,2.35264256,2.35351562
1.53840000,2.35351562,2.35285587,2.35351562
1.53880000,2.33886719,2.34963994,2.33887597
1.53920000,2.33398438,2.34631491,2.33398731
1.53960000,2.33398438,2.34390424,2.33398438
1.54000000,2.33398438,2.34211544,2.33398438
1.54040000,2.33398438,2.34075390,2.33398438
1.54080000,2.33398438,2.33969949,2.33398438
1.54120000,2.33398438,2.33886664,2.33398438
1.54160000,2.33398438,2.33819621,2.33398438
1.54200000,2.33398438,2.33763753,2.33398438
1.54240000,2.33398438,2.33716120,2.33398438
1.54280000,2.33398438,2.33675595,2.33398438
1.54320000,2.33398438,2.33641252,2.33398438
1.54360000,2.33398438,2.33612185,2.33398438
1.54400000,2.33398438,2.33587469,2.33398438
1.54440000,2.33398438,2.33566294,2.33398438
1.54480000,2.33398438,2.33548005,2.33398438
1.54520000,2.33398438,2.33532090,2.33398438
1.54560000,2.33398438,2.33518146,2.33398438
1.54600000,2.33398438,2.33505861,2.33398438
1.54640000,2.33398438,2.33494986,2.33398438
1.54680000,2.33398438,2.33485321,2.33398438
1.54720000,2.33398438,2.33476703,2.33398438
1.54760000,2.33398438,2.33468998,2.33398438
1.54800000,2.31933594,2.33318783,2.31934472
1.54840000,2.31445312,2.33136423,2.31445606
1.54880000,2.31445312,2.32971379,2.31445313
1.54920000,2.31445312,2.32820727,2.31445313
1.54960000,2.31445312,2.32682466,2.31445313
1.55000000,2.31445312,2.32556366,2.31445312
1.55040000,2.31445312,2.32441227,2.31445312
1.55080000,2.31445312,2.32336389,2.31445312
1.55120000,2.31445312,2.32239443,2.31445312
1.55160000,2.31445312,2.32149381,2.31445312
1.55200000,2.31445312,2.32067388,2.31445312
1.55240000,2.31445312,2.31993894,2.31445312
1.55280000,2.31445312,2.31928763,2.31445312
1.55320000,2.31445312,2.31871526,2.31445312
1.55360000,2.31445312,2.31821537,2.31445312
1.55400000,2.31445312,2.31778064,2.31445312
1.55440000,2.31445312,2.31740349,2.31445312
1.55480000,2.31445312,2.31707654,2.31445312
1.55520000,2.31445312,2.31679241,2.31445312
1.55560000,2.31445312,2.31654434,2.31445312
1.55600000,2.31445312,2.31632662,2.31445312
1.55640000,2.31445312,2.31613462,2.31445312
1.55680000,2.31445312,2.31596454,2.31445312
1.55720000,2.29492188,2.31385934,2.29493358
1.55760000,2.29492188,2.31198183,2.29492188
1.55800000,2.29492188,2.31029294,2.29492188
1.55840000,2.29492188,2.30876184,2.29492188
1.55880000,2.29492188,2.30736419,2.29492188
1.55920000,2.29492188,2.30609080,2.29492188
1.55960000,2.29492188,2.30492619,2.29492188
1.56000000,2.29492188,2.30386583,2.29492188
1.56040000,2.29492188,2.30283784,2.29492188
1.56080000,2.29492188,2.30188594,2.29492188
1.56120000,2.29492188,2.30103061,2.29492188
1.56160000,2.29492188,2.30027546,2.29492188
1.56200000,2.29492188,2.29961558,2.29492188
1.56240000,2.29492188,2.29904261,2.29492188
1.56280000,2.29492188,2.29854711,2.29492188
1.56320000,2.29492188,2.29811964,2.29492188
1.56360000,2.29492188,2.29775119,2.29492188
1.56400000,2.29492188,2.29743348,2.29492188
1.56440000,2.29492188,2.29715852,2.29492188
1.56480000,2.29492188,2.29691925,2.29492188
1.56520000,2.29492188,2.29670982,2.29492188
1.56560000,2.29492188,2.29652551,2.29492188
1.56600000,2.29003906,2.29586629,2.29004199
1.56640000,2.27539062,2.29380981,2.27539941
1.56680000,2.27539062,2.29197782,2.27539063
1.56720000,2.27539062,2.29032898,2.27539063
1.56760000,2.27539062,2.28883334,2.27539063
1.56800000,2.27539062,2.28747235,2.27539062
1.56840000,2.27539062,2.28623174,2.27539062
1.56880000,2.27539062,2.28509831,2.27539062
1.56920000,2.27539062,2.28406662,2.27539062
1.56960000,2.27539062,2.28308029,2.27539062
1.57000000,2.27539062,2.28217062,2.27539062
1.57040000,2.27539062,2.28135225,2.27539062
1.57080000,2.27539062,2.28062745,2.27539062
1.57120000,2.27539062,2.27999185,2.27539062
1.57160000,2.27539062,2.27943816,2.27539062
1.57200000,2.27539062,2.27895798,2.27539062
1.57240000,2.27539062,2.27854268,2.27539062
1.57280000,2.27539062,2.27818388,2.27539062
1.57320000,2.27539062,2.27787379,2.27539062
1.57360000,2.27539062,2.27760469,2.27539062
1.57400000,2.27539062,2.27736989,2.27539062
1.57440000,2.27539062,2.27716388,2.27539062
1.57480000,2.27539062,2.27698220,2.27539062
1.57520000,2.26562500,2.27583381,2.26563085
1.57560000,2.25585938,2.27383604,2.25586523
1.57600000,2.25585938,2.27205420,2.25585938
1.57640000,2.25585938,2.27044628,2.25585938
1.57680000,2.25585938,2.26898431,2.25585938
1.57720000,2.25585938,2.26765418,2.25585938
1.57760000,2.25585938,2.26643970,2.25585938
1.57800000,2.25585938,2.26533066,2.25585938
1.57840000,2.25585938,2.26431425,2.25585938
1.57880000,2.25585938,2.26335343,2.25585938
1.57920000,2.25585938,2.26247165,2.25585938
1.57960000,2.25585938,2.26167940,2.25585938
1.58000000,2.25585938,2.26097746,2.25585938
1.58040000,2.25585938,2.26036132,2.25585938
1.58080000,2.25585938,2.25982401,2.25585938
1.58120000,2.25585938,2.25935752,2.25585938
1.58160000,2.25585938,2.25895362,2.25585938
1.58200000,2.25585938,2.25860428,2.25585938
1.58240000,2.25585938,2.25830189,2.25585938
1.58280000,2.25585938,2.25803900,2.25585938
1.58320000,2.25585938,2.25780919,2.25585938
1.58360000,2.25585938,2.25760723,2.25585938
1.58400000,2.25585938,2.25742888,2.25585938
1.58440000,2.24609375,2.25628659,2.24609960
1.58480000,2.23632812,2.25429597,2.23633398
1.58520000,2.23632812,2.25251908,2.23632813
1.58560000,2.23632812,2.25091442,2.23632813
1.58600000,2.23632812,2.24945448,2.23632813
1.58640000,2.23632812,2.24812557,2.23632812
1.58680000,2.23632812,2.24691180,2.23632812
1.58720000,2.23632812,2.24580312,2.23632812
1.58760000,2.23632812,2.24478689,2.23632812
1.58800000,2.23632812,2.24382620,2.23632812
1.58840000,2.23632812,2.24294444,2.23632812
1.58880000,2.23632812,2.24215210,2.23632812
1.58920000,2.23632812,2.24144997,2.23632812
1.58960000,2.23632812,2.24083358,2.23632812
1.59000000,2.23632812,2.24029599,2.23632812
1.59040000,2.23632812,2.23982921,2.23632812
1.59080000,2.23632812,2.23942502,2.23632812
1.59120000,2.23632812,2.23907541,2.23632812
1.59160000,2.23632812,2.23877278,2.23632812
1.59200000,2.23632812,2.23850966,2.23632812
1.59240000,2.23632812,2.23827966,2.23632812
1.59280000,2.23632812,2.23807753,2.23632812
1.59320000,2.23632812,2.23789902,2.23632812
1.59360000,2.22167969,2.23626455,2.22168847
1.59400000,2.21679688,2.23432289,2.21679981
1.59440000,2.21679688,2.23258552,2.21679688
1.59480000,2.21679688,2.23101469,2.21679688
1.59520000,2.21679688,2.22958412,2.21679688
1.59560000,2.21679688,2.22828228,2.21679688
1.59600000,2.21679688,2.22709264,2.21679688
1.59640000,2.21679688,2.22600779,2.21679688
1.59680000,2.21679688,2.22499889,2.21679688
1.59720000,2.21679688,2.22405710,2.21679688
1.59760000,2.21679688,2.22319928,2.21679688
1.59800000,2.21679688,2.22243175,2.21679688
1.59840000,2.22656250,2.22292913,2.22655665
1.59880000,2.23632812,2.22453731,2.23632227
1.59920000,2.25585938,2.22825825,2.25584767
1.59960000,2.26562500,2.23265584,2.26561914
1.60000000,2.28027344,2.23860007,2.28026465
1.60040000,2.29492188,2.24797370,2.29491309
1.60080000,2.30957031,2.26392554,2.30956153
1.60120000,2.31933594,2.28679970,2.31933008
1.60160000,2.33398438,2.31991316,2.33397559
1.60200000,2.34863281,2.34515659,2.34862403
1.60240000,2.35839844,2.35699396,2.35839258
1.60280000,2.37304688,2.37129605,2.37303809
1.60320000,2.38769531,2.38588060,2.38768653
1.60360000,2.39746094,2.39615925,2.39745508
1.60400000,2.41210938,2.41023344,2.41210059
1.60440000,2.42675781,2.42428353,2.42674903
1.60480000,2.43652344,2.43390817,2.43651758
1.60520000,2.45117188,2.44583913,2.45116309
1.60560000,2.46582031,2.45764678,2.46581153
1.60600000,2.47558594,2.46655491,2.47558008
1.60640000,2.49023438,2.47641479,2.49022559
1.60680000,2.50488281,2.48666326,2.50487403
1.60720000,2.51464844,2.49541275,2.51464258
1.60760000,2.52929688,2.50481559,2.52928809
1.60800000,2.54394531,2.51563966,2.54393653
1.60840000,2.55371094,2.52616124,2.55370508
1.60880000,2.56835938,2.54073192,2.56835059
1.60920000,2.58300781,2.56113301,2.58299903
1.60960000,2.59277344,2.58290606,2.59276758
1.61000000,2.60742188,2.60246345,2.60741309
1.61040000,2.62207031,2.61823042,2.62206153
1.61080000,2.63183594,2.62965438,2.63183008
1.61120000,2.64648438,2.64402505,2.64647559
1.61160000,2.66113281,2.65849757,2.66112403
1.61200000,2.67578125,2.67276899,2.67577246
1.61240000,2.68554688,2.68273417,2.68554102
1.61280000,2.70507812,2.69817118,2.70506642
1.61320000,2.71484375,2.70800669,2.71483789
1.61360000,2.72460938,2.71621663,2.72460352
1.61400000,2.74414062,2.72786853,2.74412892
1.61440000,2.75390625,2.73706841,2.75390039
1.61480000,2.76367188,2.74515515,2.76366602
1.61520000,2.78320312,2.75538158,2.78319142
1.61560000,2.79296875,2.76550741,2.79296289
1.61600000,2.80273438,2.77649041,2.80272852
1.61640000,2.82226562,2.79201013,2.82225392
1.61680000,2.83203125,2.81203812,2.83202539
1.61720000,2.84179688,2.83480306,2.84179102
1.61760000,2.86132812,2.85544561,2.86131642
1.61800000,2.87109375,2.86779959,2.87108789
1.61840000,2.88085938,2.87892336,2.88085352
1.61880000,2.90039062,2.89722664,2.90037892
1.61920000,2.91015625,2.90810892,2.91015039
1.61960000,2.91992188,2.91786385,2.91991602
1.62000000,2.93945312,2.93450771,2.93944142
1.62040000,2.94921875,2.94447627,2.94921289
1.62080000,2.95898438,2.95286107,2.95897852
1.62120000,2.97851562,2.96532206,2.97850392
1.62160000,2.98828125,2.97475025,2.98827539
1.62200000,2.99804688,2.98283159,2.99804102
1.62240000,3.01757812,2.99348294,3.01756642
1.62280000,3.02734375,3.00318785,3.02733789
1.62320000,3.03710938,3.01231171,3.03710352
1.62360000,3.05664062,3.02463113,3.05662892
1.62400000,3.07128906,3.04114401,3.07128028
1.62440000,3.08105469,3.06777953,3.08104883
1.62480000,3.09570312,3.08805277,3.09569434
1.62520000,3.11035156,3.10454577,3.11034278
1.62560000,3.12011719,3.11771678,3.12011133
1.62600000,3.13476562,3.13215313,3.13475684
1.62640000,3.14941406,3.14671889,3.14940528
1.62680000,3.15917969,3.15725936,3.15917383
1.62720000,3.17382812,3.17087109,3.17381934
1.62760000,3.18847656,3.18423581,3.18846778
1.62800000,3.19824219,3.19351683,3.19823633
1.62840000,3.21289062,3.20439544,3.21288184
1.62880000,3.22753906,3.21529472,3.22753028
1.62920000,3.23730469,3.22398184,3.23729883
1.62960000,3.25195312,3.23334382,3.25194434
1.63000000,3.26660156,3.24328451,3.26659278
1.63040000,3.27636719,3.25222816,3.27636133
1.63080000,3.29101562,3.26205643,3.29100684
1.63120000,3.30566406,3.27445986,3.30565528
1.63160000,3.31542969,3.29099347,3.31542383
1.63200000,3.33007812,3.31518743,3.33006934
1.63240000,3.34472656,3.33584932,3.34471778
1.63280000,3.35449219,3.35069300,3.35448633
1.63320000,3.36914062,3.36618564,3.36913184
1.63360000,3.38378906,3.38097555,3.38378028
1.63400000,3.39355469,3.39166215,3.39354883
1.63440000,3.40820312,3.40563912,3.40819434
1.63480000,3.42285156,3.41956215,3.42284278
1.63520000,3.43261719,3.42926702,3.43261133
1.63560000,3.44726562,3.44093827,3.44725684
1.63600000,3.46679688,3.45511497,3.46678516
1.63640000,3.47656250,3.46494198,3.47655664
1.63680000,3.48632812,3.47316023,3.48632227
1.63720000,3.50585938,3.48409172,3.50584767
1.63760000,3.51562500,3.49337944,3.51561914
1.63800000,3.52539062,3.50192230,3.52538477
1.63840000,3.54492188,3.51359521,3.54491017
1.63880000,3.55468750,3.52653254,3.55468164
1.63920000,3.56445312,3.54851081,3.56444727
1.63960000,3.58398438,3.57068894,3.58397267
1.64000000,3.59375000,3.58622837,3.59374414
1.64040000,3.60351562,3.60043123,3.60350977
1.64080000,3.62304688,3.61909465,3.62303517
1.64120000,3.63281250,3.63039026,3.63280664
1.64160000,3.64257812,3.64068620,3.64257227
1.64200000,3.66210938,3.65836484,3.66209767
1.64240000,3.67187500,3.66875865,3.67186914
1.64280000,3.68164062,3.67768217,3.68163477
1.64320000,3.70117188,3.69159761,3.70116017
1.64360000,3.71093750,3.70121024,3.71093164
1.64400000,3.72070312,3.70930538,3.72069727
1.64440000,3.74023438,3.72028346,3.74022267
1.64480000,3.75000000,3.72964062,3.74999414
1.64520000,3.75976562,3.73805460,3.75975977
1.64560000,3.77929688,3.74913932,3.77928517
1.64600000,3.77929688,3.75793539,3.77929687
1.64640000,3.77929688,3.76590571,3.77929687
1.64680000,3.77929688,3.77108657,3.77929687
1.64720000,3.77929688,3.77420948,3.77929688
1.64760000,3.77929688,3.77764561,3.77929688
1.64800000,3.77929688,3.77879220,3.77929688
1.64840000,3.77929688,3.77912627,3.77929688
1.64880000,3.77929688,3.77923832,3.77929688
1.64920000,3.77929688,3.77927208,3.77929688
1.64960000,3.77929688,3.77928423,3.77929688
1.65000000,3.77929688,3.77928961,3.77929688
1.65040000,3.77929688,3.77929226,3.77929688
1.65080000,3.77929688,3.77929370,3.77929688
1.65120000,3.77929688,3.77929454,3.77929688
1.65160000,3.77929688,3.77929507,3.77929688
1.65200000,3.77929688,3.77929543,3.77929688
1.65240000,3.77929688,3.77929568,3.77929688
1.65280000,3.77929688,3.77929587,3.77929688
1.65320000,3.77929688,3.77929602,3.77929688
1.65360000,3.77929688,3.77929613,3.77929688
1.65400000,3.77929688,3.77929623,3.77929688
1.65440000,3.77929688,3.77929631,3.77929688
1.65480000,3.77929688,3.77929637,3.77929688
1.65520000,3.77929688,3.77929643,3.77929688
1.65560000,3.77929688,3.77929648,3.77929688
1.65600000,3.77929688,3.77929652,3.77929688
1.65640000,3.77929688,3.77929656,3.77929688
1.65680000,3.77929688,3.77929659,3.77929688
1.65720000,3.77929688,3.77929662,3.77929688
1.65760000,3.77929688,3.77929664,3.77929688
1.65800000,3.77929688,3.77929667,3.77929688
1.65840000,3.77929688,3.77929669,3.77929688
1.65880000,3.77929688,3.77929670,3.77929688
1.65920000,3.77929688,3.77929672,3.77929688
1.65960000,3.77929688,3.77929674,3.77929688
1.66000000,3.77929688,3.77929675,3.77929688
1.66040000,3.77929688,3.77929676,3.77929688
1.66080000,3.77929688,3.77929677,3.77929688
1.66120000,3.77929688,3.77929678,3.77929688
1.66160000,3.77929688,3.77929679,3.77929688
1.66200000,3.77929688,3.77929680,3.77929688
1.66240000,3.77929688,3.77929681,3.77929688
1.66280000,3.77929688,3.77929681,3.77929688
1.66320000,3.77929688,3.77929682,3.77929688
1.66360000,3.77929688,3.77929682,3.77929688
1.66400000,3.77929688,3.77929683,3.77929688
1.66440000,3.77929688,3.77929683,3.77929688
1.66480000,3.77929688,3.77929684,3.77929688
1.66520000,3.77929688,3.77929684,3.77929688
1.66560000,3.77929688,3.77929684,3.77929688
1.66600000,3.77929688,3.77929685,3.77929688
1.66640000,3.77929688,3.77929685,3.77929688
1.66680000,3.77929688,3.77929685,3.77929688
1.66720000,3.77929688,3.77929685,3.77929688
1.66760000,3.77929688,3.77929686,3.77929688
1.66800000,3.77929688,3.77929686,3.77929688
1.66840000,3.77929688,3.77929686,3.77929688
1.66880000,3.77929688,3.77929686,3.77929688
1.66920000,3.77929688,3.77929686,3.77929688
1.66960000,3.77929688,3.77929686,3.77929688
1.67000000,3.77929688,3.77929686,3.77929688
1.67040000,3.77929688,3.77929687,3.77929688
1.67080000,3.77929688,3.77929687,3.77929688
1.67120000,3.77929688,3.77929687,3.77929688
1.67160000,3.77929688,3.77929687,3.77929688
1.67200000,3.77929688,3.77929687,3.77929688
1.67240000,3.77929688,3.77929687,3.77929688
1.67280000,3.77929688,3.77929687,3.77929688
1.67320000,3.77929688,3.77929687,3.77929688
1.67360000,3.77929688,3.77929687,3.77929688
1.67400000,3.77929688,3.77929687,3.77929688
1.67440000,3.77929688,3.77929687,3.77929688
1.67480000,3.77929688,3.77929687,3.77929688
1.67520000,3.77929688,3.77929687,3.77929688
1.67560000,3.77929688,3.77929687,3.77929688
1.67600000,3.77929688,3.77929687,3.77929688
1.67640000,3.77929688,3.77929687,3.77929688
1.67680000,3.77929688,3.77929687,3.77929688
1.67720000,3.77929688,3.77929687,3.77929688
1.67760000,3.77929688,3.77929687,3.77929688
1.67800000,3.77929688,3.77929687,3.77929688
1.67840000,3.77929688,3.77929687,3.77929688
1.67880000,3.77929688,3.77929687,3.77929688
1.67920000,3.77929688,3.77929687,3.77929688
1.67960000,3.77929688,3.77929687,3.77929688
1.68000000,3.77929688,3.77929687,3.77929688
1.68040000,3.77929688,3.77929687,3.77929688
1.68080000,3.77929688,3.77929687,3.77929688
1.68120000,3.77929688,3.77929687,3.77929688
1.68160000,3.77929688,3.77929687,3.77929688
1.68200000,3.77929688,3.77929687,3.77929688
1.68240000,3.77929688,3.77929687,3.77929688
1.68280000,3.77929688,3.77929687,3.77929688
1.68320000,3.77929688,3.77929687,3.77929688
1.68360000,3.77929688,3.77929687,3.77929688
1.68400000,3.77929688,3.77929687,3.77929688
1.68440000,3.77929688,3.77929687,3.77929688
1.68480000,3.77929688,3.77929687,3.77929688
1.68520000,3.77929688,3.77929687,3.77929688
1.68560000,3.77929688,3.77929687,3.77929688
1.68600000,3.77929688,3.77929687,3.77929688
1.68640000,3.77929688,3.77929687,3.77929688
1.68680000,3.77929688,3.77929687,3.77929688
1.68720000,3.77929688,3.77929687,3.77929688
1.68760000,3.77929688,3.77929687,3.77929688
1.68800000,3.77929688,3.77929687,3.77929688
1.68840000,3.77929688,3.77929687,3.77929688
1.68880000,3.77929688,3.77929687,3.77929688
1.68920000,3.77929688,3.77929687,3.77929688
1.68960000,3.77929688,3.77929687,3.77929688
1.69000000,3.77929688,3.77929687,3.77929688
